@relation EEG_DATA

@attribute AF3 numeric
@attribute AF4 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute FC5 numeric
@attribute FC6 numeric
@attribute T7 numeric
@attribute T8 numeric
@attribute P7 numeric
@attribute P8 numeric
@attribute O1 numeric
@attribute O2 numeric

@data
-0.6450900427209127,-9.125890390266017,0.8904980459452496,-4.7024915611804206,13.157900367039502,-16.932421531649226,6.2511802212691245,-10.05883456086753,1.6919482044681184,-6.2709991503481355,1.0863555549276045,-4.476141719887701,-1.4772879275403066,-3.8690004974731975
0.08125425724536606,-8.241181957571332,1.0705514667847122,-4.389793197600607,13.262967518664976,-16.132185898796585,6.294098512194068,-9.622679732443528,1.6357829583172458,-6.104461764300902,0.9932231038759881,-4.403623523934958,-1.4747753847308953,-3.831118515822508
0.7880123641693666,-7.370254070205021,1.2444806346994388,-4.080181170876167,13.34919227029812,-15.333931005803375,6.328261189968495,-9.186601594780337,1.5791483998793008,-5.935017627615415,0.9013894785561187,-4.327730852772457,-1.470548530554499,-3.7896244210672254
1.473516618773708,-6.5150011523062785,1.4118549201767907,-3.7743008293816733,13.416115984791078,-14.539228021193699,6.353466530037638,-8.751442867384744,1.5221465417899693,-5.7629486449784855,0.8110520412721363,-4.248557824024776,-1.464588933105037,-3.7445422637933605
2.1361247941370163,-5.677286003425563,1.5722499166110295,-3.472786229226016,13.463282675470982,-13.749618834998563,6.3695138225122525,-8.318030247597624,1.4648773026712387,-5.588530414720477,0.7224048154829689,-4.166195673776114,-1.4568779580294093,-3.6958944705356918
2.774217640419376,-4.858948000599412,1.7252474880307926,-3.1762639561635115,13.490246931214637,-12.966628900201224,6.376207157060271,-7.887181928310971,1.407439723059225,-5.412036617877367,0.6356394277613041,-4.080735758449299,-1.4473976987335349,-3.643704368415157
3.386215644663767,-4.061796302543473,1.870441638833139,-2.8853531352742667,13.496597977874469,-12.191775255374125,6.373366682615656,-7.459713325998375,1.3499333506649738,-5.23374517349444,0.5509445976225684,-3.99227508515825,-1.4361333269358858,-3.588001573559017
3.9706154316259137,-3.2875699628759345,2.0074480977035805,-2.6006521212064433,13.481972014872419,-11.426535077038075,6.3608341143420795,-7.03642038367593,1.292456301889385,-5.053933160003107,0.46850200574662726,-3.9009150316501624,-1.4230737538739255,-3.5288221392719796
4.525955148083819,-2.538005404317795,2.1358989245926527,-2.3227668291892085,13.446087423695737,-10.672433047607152,6.338489775464062,-6.618129708580376,1.235112921972026,-4.872903334755646,0.388493778352171,-3.806778191384414,-1.4082162266513936,-3.4662220012048257
5.05077672481593,-1.8148547627889489,2.255429676970285,-2.0523123271286043,13.388695422066963,-9.931029207536875,6.306229537755031,-6.205689201944516,1.1780112647286785,-4.690972507473869,0.31110400201646177,-3.7099975299827053,-1.3915615735124525,-3.4002662431646336
